[00:31:18] Starting headless session...
[00:31:18] [init] session=5d6cc7de model=deepseek-v4-flash[1m] cwd=/workspace tools=28
[claude-code:unrecognized_model] {"model":"deepseek-v4-flash[1m]","query_source":"sdk"}
| `scripts/sentry-read.sh` (script under test; dependency guard) | `/workspace/scripts/sentry-read.sh` | Verified — exists; currently does NOT yet contain `events/latest` fetch (pre-prompt-1 state), so the context's "STOP if out of order" guard is correct |
| `scripts/sentry-create-tasks.sh` (style: `mktemp`+`trap`, `python3 -c '...'`+`sys.argv[1]`) | `/workspace/scripts/sentry-create-tasks.sh` | Verified — lines 29-31, 63-83 match the described pattern exactly |
| `specs/in-progress/001-sentry-read-event-payload.md` (AC1–AC5, Verification §, Failure Modes) | `/workspace/specs/in-progress/001-sentry-read-event-payload.md` | Verified — AC/DB/failure-table text matches every assertion in the prompt |
| Dockerfile `apk ... bash ... curl python3` claim (context line 32) | `/workspace/Dockerfile` | Verified — `RUN apk --no-cache add ca-certificates curl bash git python3 nodejs npm` |

## Coding Guidelines Compliance
| Guideline | File | Status |
|-----------|------|--------|
| Go patterns / error wrapping / testing | (all `go-*.md`) | N/A — no Go code in this prompt; `make precommit` keeps the Go suite green unchanged |
| Bash style parity with repo (`set -euo pipefail`, `mktemp` + `trap 'rm -f ...' EXIT`, `python3 -c '...' "${file}"`) | `/workspace/scripts/sentry-create-tasks.sh` | Compliant — req 1 and context 28 explicitly mirror the repo's established style |
| Container-executable dependencies (busybox provides `paste`, `tr`, `grep`, `sed`, `printf`, `mktemp`; python3/curl in image) | `Dockerfile` | Compliant — all assertion-tool commands (`grep`, `paste`, `tr`, `printf`) are busybox coreutils, present in the alpine image |

## YAGNI Pass (scope-creep detector)
- [x] No opt-out flag or escape hatch negating the spec Goal — the 30-frame cap is explicitly "fixed at 30 (no cap knob)" (constraint line 74)
- [x] Every fixture (123/456/789/999) maps to a spec failure mode or AC — no invented variations
- [x] No tunable thresholds, no future-proofing knobs, no unrequested configurability. The `RAW-CONTEXT-SENTINEL` and `bar{n}.go` values are test fixtures, not knobs
- [x] No test cases exercising a non-existent opt-out path

## Critical Issues

**1. Negative `grep -q` assertions written in bare form will spuriously abort the harness under its own `set -euo pipefail`.**
- Location: requirement 3, lines 58 and 59.
- Old text (line 58): `and the 31st+ frame files are absent (e.g. \`grep -q 'bar31.go'\` must fail)`
- Old text (line 59): `no quoted JSON keys on stdout — \`grep -qE '"context"|"frames"|stacktrace'\` must fail — and the sentinel from the fixture's \`context\` arrays (e.g. \`RAW-CONTEXT-SENTINEL\`) must not appear in stdout.`

Requirement 1 declares the harness runs `set -euo pipefail`. A bare `grep -q 'bar31.go'` that finds no match exits 1, and — being a standalone command (not inside `if`/`&&`/`!`) — triggers `set -e`, aborting the whole harness. The result: every time the assertion *passes* (31st frame absent), the test dies with a non-zero exit, so the suite can never go green. Same for `grep -qE '"context"|"frames"|stacktrace'` on line 59. A careful executor may infer the negation, but the prompt presents the bare form as the example, so it is exactly the verbatim-copy foot-gun this audit exists to catch.

**Fix (find/replace):**
- Replace line 58 with:
  `and the 31st+ frame files are absent (e.g. \`! grep -q 'bar31.go' <<< "$out_bare"\` — note the \`!\` negation: a bare \`grep -q\` that finds nothing exits 1 and would abort the harness under its \`set -e\`)`
- Replace line 59 with:
  `no quoted JSON keys on stdout — \`! grep -qE '"context"|"frames"|stacktrace' <<< "$out_bare"\` (same \`!\` negation caveat as above) — and the sentinel from the fixture's \`context\` arrays (e.g. \`RAW-CONTEXT-SENTINEL\`) must not appear in stdout.`

## Recommendations

1. **Coverage of the `fetch failed` classification branch (Recommendation, non-blocking).** Prompt 1's decision tree has four failure reasons (`timeout`, `no events`, `auth`, `fetch failed`) plus the no-exception marker; this harness only exercises `no events` (789/404), `auth` (999/401), and no-exception (456). A cheap 500-status stub (e.g. issue `555` → `/events/latest/` returns 500) would exercise the `stack_trace unavailable (fetch failed)` branch that currently ships untested. The `timeout` branch (curl rc 28) is impractical to fixture deterministically (needs a hang longer than `--max-time 30`) and is reasonably left untested — worth a one-line comment stating that choice.

2. **Metadata-before-stack-trace position is not asserted (Recommendation).** The AC1 order check (req 3) extracts the 7 metadata keys in their *relative* line order, but never asserts the metadata block precedes the `stack_trace`/frame block or the failure marker. AC4's "never suppresses or reorders the metadata block" would survive a reordering regression. Cheap fix: assert line 1 is `short_id=*` and that the `stack_trace` header/marker line number is > 7 (e.g. `[ "$(printf '%s\n' "$out_bare" | sed -n '1p' | grep -c '^short_id=')" -eq 1 ]`).

3. **Fixture path routing underspecified (Recommendation).** Requirement 2 says "The server routes on the request path" without pinning the exact path match (metadata endpoint `/api/0/organizations/test/issues/{id}/` vs `/issues/{id}/events/latest/`, and how the issue id is keyed). Since the harness also validates that `SENTRY_URL=http://127.0.0.1:${PORT}` + `SENTRY_ORG=test` produce those paths, pinning two explicit route patterns (e.g. `path.endswith('/events/latest/')` → event fixture keyed by id in path; else metadata fixture) removes the only remaining executor guess.

4. **Minor: summary bullet 2 uses `file:line in function` / `stack_trace unavailable` markers.** These are the observable output contract, so acceptable, but they are format-level jargon for a "plain-language, human reviewer" summary. Consider "frame lines in `file:line` format" if a rewrite is convenient. Non-blocking.

## Strengths
- Correctly scoped as a test-only prompt: constraints forbid touching `sentry-read.sh`, Go code, CRD, preflight, and ALLOWED_TOOLS, matching the spec's Non-goals.
- The harness design is the right shape for the boundary rule: it drives the real script through a real local HTTP server (subprocess + HTTP + exit-code boundaries), with a bounded port poll and loud named-FAIL failures — a genuine level-2 integration contract test of AC1–AC5.
- All fixture values and assertions are mutually consistent and mentally compilable: fixture 123's 40 frames with `lineno=40+i` produce exactly `bar1.go:41 in Func1` … `bar30.go:70 in Func30`, so the `grep -c '^[^=]+:[0-9]+ in ' == 30`, `grep '^bar1.go:41 in Func1$'`, and `grep -q 'bar31.go'` (absent) assertions line up; the `stack_trace=30 frames` header does not collide with the `stacktrace` (no underscore) no-PII regex.
- The dependency guard on sibling prompt 1 ("if the script does NOT yet contain an events/latest fetch, STOP") is a correct fail-loud sequencing sentinel, and the byte-identity AC3 assertion is sound because both invocations resolve to the identical URL.
- Container-autonomy is airtight: everything runs with image-provided tools on 127.0.0.1, no git, no Docker socket, no operator handoff, no cross-repo writes.

## Summary
An exemplary, well-scoped, container-autonomous test-locking prompt whose assertions are mutually consistent with the spec and the fixture design. One localized critical wording bug — the two negative `grep -q ... must fail` assertions, written bare under the harness's own `set -euo pipefail`, will abort the harness on the passing path — must be fixed (add `!` negation) before approval; the remaining findings are optional coverage and specificity improvements. Priority action: apply the Critical Issue find/replace on requirement 3 lines 58-59, then approve.

Relevant files: `/workspace/prompts/2-spec-001-sentry-read-event-payload.md`, `/workspace/prompts/1-spec-001-sentry-read-event-payload.md`, `/workspace/specs/in-progress/001-sentry-read-event-payload.md`, `/workspace/scripts/sentry-read.sh`, `/workspace/scripts/sentry-create-tasks.sh`, `/workspace/.dark-factory.yaml`, `/workspace/.dark-factory.log`.

---

**Note:** Per the command instructions, I did not retry, rewrite, or merge prompts based on audit findings — the human reviewer owns that decision. Both prompt files remain in `prompts/` unchanged, and the spec stays at its current status (`approved`; the `mark-prompted` transition was intentionally skipped because `DARK_FACTORY_MANAGED=true`).
[00:37:29] result: Both audits complete. Since `DARK_FACTORY_MANAGED=true` (daemon-managed, Mode 1), I'm skipping the `mark-prompted` transition — the host-side generator finalizes the spec itself after this container exits. The creator wrote 2 new prompt files (no skip conditions apply, and the transition is intentionally skipped in daemon mode regardless).

## Generated Prompts

**Files created:**
- `prompts/1-spec-001-sentry-read-event-payload.md` — the feature: extends `scripts/sentry-read.sh` (bare-id acceptance, best-effort `events/latest` fetch, ≤30 frame emission, `stack_trace unavailable (<reason>)` marker, header comment, CHANGELOG)
- `prompts/2-spec-001-sentry-read-event-payload.md` — the deterministic mock-API test: new `scripts/test-sentry-read.sh` (embedded python3 http.server fixture server on `127.0.0.1` ephemeral port) asserting the AC1–AC5 output contract

**Execution order:** `1-` then `2-` (prompt 2 depends on prompt 1 having shipped the script extension; prompt 2's context includes a fail-loud STOP if the `events/latest` fetch isn't present yet).

**Key decisions:**
- **Two prompts, matching the spec's Suggested Decomposition exactly.** No scenario prompt — the spec explicitly declares "Scenario coverage: none" and the four-condition test fails on condition (a): the behavior is fully reachable by the container-executable mock test. Existing scenario 001 covers the E2E journey.
- **Frame extraction spelled out as an exact python3 program** (Level 2 detail): novel logic with no in-tree exemplar, and the PII invariant depends on reading exactly three scalar fields (`abs_path`/`filename` basename, `lineno`, `function`) and never `context`/raw JSON. The 30-cap is applied post-skip (`frames[:30]` of non-numeric-lineno frames), header reports the emitted count.
- **Best-effort guard design**: event fetch uses `curl -sS` (no `-f`, so HTTP status is readable via `-w '%{http_code}'`) into a `mktemp` file, wrapped in `set +e`/`set -e`; failure classification decision tree (28→`timeout`, 404→`no events`, 401/403→`auth`, else→`fetch failed`) then empty/err extraction→`no exception entry`. Metadata block always emitted first and never wrapped.
- **Failure-mode coverage**: all spec Failure Modes rows map to requirement steps — 404/auth/timeout/malformed (prompt 1 req 3-4), 429/metadata-down (explicitly unchanged behavior), oversized payload bounded by the cap + no-PII (req 4), concurrency-safe via `mktemp` (no shared state). The 401 stub was added to the test (beyond the spec's minimal list) to lock the `auth` reason string — the one failure-mode reason that's novel classification logic with no other boundary test.
- **Git discipline**: `.dark-factory.yaml` is `workflow: direct`, no `hideGit`; no git commands appear in either `<verification>` regardless (none needed). CHANGELOG entry lives in prompt 1 (the user-facing change); prompt 2 explicitly forbids one for test-only infrastructure.

**Constraints repeated in each prompt:** Copied from the spec per prompt: frozen 7-key metadata block + order, env contract unchanged, metadata failure still fails the run, exit 2 on bad args, 30-cap fixed with no knob/opt-out/retry, script-only (no Go/CRD/preflight/ALLOWED_TOOLS/prompt-text changes), PII invariant, no commit, existing tests green.

**Open question surfaced for the reviewer:** the generic event-fetch failure reason string is `fetch failed` — the spec names no reason for non-404/auth/timeout failures, so this is a best-effort choice; flag it if a specific string is wanted.

## Audit Findings

### prompts/1-spec-001-sentry-read-event-payload.md

# Prompt Audit Report: Extend the Sentry read script with latest-event stack trace frames

**File**: `/workspace/prompts/1-spec-001-sentry-read-event-payload.md`
**Score**: 9/10
**Status**: Excellent

## DoD Checklist
- [x] `<summary>` present and plain-language — 8 bullets, no file paths / function signatures; describes observable outcomes
- [x] `<objective>` states end state — single sentence, end-state + why, not implementation-level
- [x] `<context>` present — names CLAUDE.md, both scripts, CHANGELOG, changelog-guide, and the spec
- [x] `<requirements>` numbered and specific — 7 numbered requirements with exact paths, anchored old→new code, inlined load-bearing snippets
- [x] `<constraints>` present — mirrors spec Constraints section verbatim (frozen 7 keys, env contract, exit-code 2, script-only scope, data-privacy invariant, no knob, no commit)
- [x] `<verification>` present with runnable command — `bash -n scripts/sentry-read.sh` + `make precommit` (both container-executable)
- [x] All paths repo-relative — the two `/home/node/.claude/plugins/marketplaces/coding/docs/changelog-guide.md` references are the YOLO container's canonical coding-plugin doc location (verified present at that path in this environment); not host-absolute, not `~/`. Note: `dark-factory config` was not runnable here (CLI not installed), so mounts were assessed from `.dark-factory.yaml` (`workflow: direct`, no explicit mounts, default `/workspace`). All prompt paths are repo-relative, so no portability risk.
- [x] No bare `git ` commands in `<verification>` when git masked — N/A: `.dark-factory.yaml` is `workflow: direct`, no `hideGit: true`; and the only `git` mention in the prompt is the constraint "Do NOT commit — dark-factory handles git." (line 145), which is a prohibition, not a command
- [x] No operator-only commands in `<verification>` — verified by grep: no docker/kubectl/`make buca`/`dark-factory`/`scripts/*.sh`/`gh` in verification or requirements
- [x] File in `prompts/` inbox (not `prompts/in-progress/`)
- [x] Filename not prefixed with dark-factory global number — `1-spec-001-sentry-read-event-payload.md` matches the allowed multi-prompt ordering pattern `^[1-9]-spec-\d{3}-.*\.md$` (sibling `2-` prompt confirmed present)
- [x] Filename reflects primary change — `spec-001-sentry-read-event-payload` is the spec slug; content matches the spec's scope
- [x] Status is `draft` (valid), frontmatter only has `spec`/`status`/`created`, `spec` uses canonical full-slug form

## Failure Mode Coverage
- [x] Spec failure modes addressed in requirements — all 8 table rows mapped:
  - 404 → `no events` (req 3), 401/403 → `auth` (req 3), timeout → `timeout` (req 3), malformed/truncated + missing exception → `no exception entry` (req 4), metadata endpoint fails → non-zero unchanged (req 2), large payload → ≤30 frames (req 4), concurrency → per-invocation `mktemp` temp file, no shared state (req 3), clock skew → N/A
- [x] Security concerns from spec addressed — input validation (`[0-9]+` before URL interpolation, req 1 bullet), credential handling (Bearer header only, never printed), trust-boundary (python parses read-only, three scalar fields only, req 4), PII (constraint + req 4), hangs/retries (`--max-time 30` on both GETs), rate limiting (429 → `fetch failed` marker)
- [x] External calls have timeout/cancellation behavior specified — both GETs carry `--max-time 30`; event fetch guarded under `set +e`/`set -e` so it cannot fail the run
- [x] New constants / strings that flow through library validators have a test calling the validator — the marker strings and frame format are asserted by sibling prompt `2-spec-001-...md` (404/no-events, 401/auth, no-exception, 30-cap, no-PII, bare-id). I executed the inlined python against a 40-frame fixture: output matches sibling prompt 2's exact assertion regexes (`bar1.go:41 in Func1`, 30 lines, `bar31.go` absent, no sentinel, no JSON keys). Gap: `timeout` (curl exit 28), generic `fetch failed`, and malformed-JSON branches have no contract test — see Recommendations
- [x] No `go mod vendor` in requirements or verification (grep confirmed none)
- [x] No cross-repo writes — no `git clone`/`push`/`gh pr create` anywhere in the prompt (grep confirmed); git remote unverifiable here (sandbox masks `.git`) but irrelevant since no git operations are instructed
- [x] Container-autonomous — no kubectl/kubectlquant, no deploy/rollout, no "observe pods/logs", no operator-vs-agent split; the work is pure file edits + build checks. The operator-side live checks correctly live in the spec's "Operator-executable" Verification section, not the prompt
- [x] Sibling entry points covered — N/A for Go (no Go code touched; `Bash(scripts/sentry-read.sh:*)` contract in `k8s/*.yaml` and `pkg/preflight/preflight.go` is unchanged since the path/name don't change). No other script duplicates the id-extraction logic (grep for the sed pattern returned nothing in `scripts/`)

## Documentation Placement
- [x] No inlined reusable patterns (>10 lines) that should be in a doc — the inlined bash/python is the concrete feature implementation, not a reusable generic pattern; ~70 lines total, far under the 200-line volume threshold; no pattern collision (bash script change; the Go-specific collision checks are N/A). Inlining here is good practice: it pins exact behavior and is verified executable
- [x] Existing project docs referenced in `<context>` where relevant — `docs/` contains only `claude-oauth-setup.md`/`creating-claude-agents.md`, neither relevant to bash scripts; changelog-guide is correctly referenced
- [x] Existing coding plugin docs referenced — `changelog-guide.md` is referenced in `<context>` (line 31) and req 6
- [x] Domain knowledge that outlives the prompt is in docs — the Sentry event schema detail is spec-owned; the prompt correctly defers to the spec rather than inlining knowledge other prompts will need

## Code Reference Verification
| Reference | File | Status |
|-----------|------|--------|
| Id-extraction sed line + comment "Extract a numeric issue id from a URL like .../issues/1234567890/ or accept a bare id." | `scripts/sentry-read.sh:29-30` | Verified — matches verbatim |
| "single GET" header claim to correct | `scripts/sentry-read.sh:14` | Verified — header says "single GET"; req 5 corrects it to two GETs |
| Seven `printf` metadata lines + order | `scripts/sentry-read.sh:41-47` | Verified — short_id, status, live_event_count, first_seen, last_seen, users_impacted, title |
| Usage check `usage: sentry-read.sh <issue-url-or-id>` + `exit 2` | `scripts/sentry-read.sh:24-27` | Verified |
| `mktemp` + `trap 'rm -f ...' EXIT` and `python3 -c '...' "${file}"` / `sys.argv[1]` pattern | `scripts/sentry-create-tasks.sh:29-31, 63-83` | Verified |
| Spec contract DB1–DB5, Failure Modes, Security, AC1–AC5 | `specs/in-progress/001-sentry-read-event-payload.md` | Verified — prompt's decision tree and marker strings match the spec's failure-mode table; classification is spec-derived, not author-invented |
| Sibling mock-API test assertions | `prompts/2-spec-001-sentry-read-event-payload.md` | Verified — executed the inlined python against the sibling's 40-frame fixture; byte-for-byte output matches its regexes |
| `changelog-guide.md` `## Unreleased` placement | `/home/node/.claude/plugins/marketplaces/coding/docs/changelog-guide.md` | Verified — file exists; placement rule matches; repo's CHANGELOG currently has no `## Unreleased` (confirmed) |
| `Bash(scripts/sentry-read.sh:*)` tool contract | `k8s/*.yaml`, `pkg/preflight/preflight.go` | Unchanged (path/name not modified) — no doc/config reference becomes stale |

## Coding Guidelines Compliance
| Guideline | File | Status |
|-----------|------|--------|
| Go guidelines (error wrapping, factories, handlers, time-injection) | `go-*.md` | N/A — no Go code in this prompt |
| Test-only package-level mutable state | `go-composition.md` | N/A |
| Bash style parity (set -euo pipefail, curl -fsS --max-time 30, Bearer header, mktemp+trap, python3 -c) | `scripts/sentry-read.sh` / `scripts/sentry-create-tasks.sh` | Compliant — req 1/3/4 explicitly mirror existing repo patterns |
| `make precommit` scope | `Makefile.precommit` | Correct — single Go module at repo root; precommit (ensure/format/generate/test/check/addlicense) does not run shellcheck but keeps Go green as claimed |

## YAGNI Pass (scope-creep detector)
- [x] No opt-out flag for the very behavior the prompt ships — the constraints (line 142) explicitly reject "a frame-count cap knob, an opt-out flag for the event fetch, or any retry/backoff logic — the cap is fixed at 30 and the fetch is always attempted". This is the spec's Non-goal restated, and it is exactly the YAGNI guard the auditor would otherwise demand
- [x] Every config field / threshold / branch is demanded by the spec — the only classification addition beyond the spec table is the catch-all `fetch failed` reason, which is required for completeness (Sentry 429 / 5xx on `events/latest` must map somewhere; the spec's Security section implies it). Not scope creep
- [x] No "future-proofing" knobs without a named consumer

## Critical Issues
None. All required sections present, all code references verified accurate, all spec failure modes and security items addressed across the prompt batch, no container-autonomy / hideGit / cross-repo / vendor violations, and the inlined implementation was executed and matches the sibling test's contract.

## Recommendations
1. **30-frame cap prose/code mismatch (req 4).** The inline program applies the cap to the RAW frames list first (`for frame in frames[:30]:`), then skips non-numeric `lineno`. The prose says the cap is "the first 30 frames from `stacktrace.frames` AFTER skipping frames without a numeric `lineno`", which implies filter-then-cap — a different iteration order. I demonstrated the divergence: with a mixed fixture (some of the first 30 frames lacking `lineno`), the code emits fewer than 30 frames even though numeric frames exist later, while the prose would emit up to 30. Both prompts' fixtures are all-numeric so tests pass either way, and the spec DB3 wording is genuinely ambiguous, but the prompt contradicts its own load-bearing code. Suggest replacing:
   - Old: "The 30-frame cap is the first 30 frames from `stacktrace.frames` AFTER skipping frames without a numeric `lineno`; the header `stack_trace=<N> frames` reports N = the number of emitted frame lines (N ≤ 30)."
   - New: "The 30-frame cap takes the first 30 frames from `stacktrace.frames` and then skips any lacking a numeric `lineno` (matching the inline program); the header `stack_trace=<N> frames` reports N = the number of emitted frame lines (N ≤ 30)."

2. **Prompt 1 ships no behavioral test and does not reference its test sibling.** `<requirements>` changes `scripts/sentry-read.sh` and `<verification>` only checks syntax + Go-suite green; the behavioral verification (AC1–AC5) is entirely delegated to sibling prompt `2-spec-001-sentry-read-event-payload.md`. This is fine per the spec's decomposition, but prompt 1 alone reads as "changes code with no tests" (the DoD's test-coverage warning trigger). Suggest adding one line to req 7 or `<verification>`: "The deterministic AC1–AC5 contract test ships in sibling prompt `2-spec-001-sentry-read-event-payload.md` (same spec batch); this prompt's verification is intentionally syntax + Go-suite only." Also consider flagging in the spec that the two prompts should ship as a batch before release (atomic-batch constraints belong in the spec per the global conventions).

3. **Timeout / generic `fetch failed` / malformed-JSON marker branches have no contract test.** Sibling prompt 2 covers `no events`, `auth`, `no exception entry`, the 30-cap, and no-PII, but not the `timeout` (curl exit 28), generic `fetch failed`, or malformed-JSON degradation paths. These are graceful-degradation strings, so severity is low, but they are the exact class of "marker string crossing the subprocess/stdout boundary" the boundary-contract rule targets. Suggest adding to the sibling test a hanging stub with a short `--max-time` override (e.g. `--max-time 1`) to exercise the `timeout` branch, and a malformed-JSON fixture for `no exception entry`; if that is deemed too fiddly, note explicitly that these branches are covered only by the operator live check.

4. **Spec-side doc gap (out of prompt scope, for the spec author).** The spec cites `docs/rules/scenario-writing.md` ("When to Write a Scenario") and asserts "existing scenario 001" exists — `docs/rules/` does not exist in this repo and `scenarios/001-sentry-issue-happy-path.md` is present (so the scenario claim is true, but the cited rules doc is missing). Not a prompt defect; the prompt correctly does not reference it.

## Strengths
- Load-bearing implementation is inlined verbatim (id-extraction block, curl guard, python frame extractor) and I verified each by execution: bare-id/URL/garbage argument handling and the 40-frame fixture output match the spec DB1/DB3 and sibling prompt 2's assertion regexes exactly.
- Anchoring is exemplary: req 1 pins the exact existing sed line + comment text and shows old→new, avoiding line-number drift.
- Cross-prompt contract consistency is real, not just claimed — the marker strings and frame format are identical between prompt 1's code and prompt 2's grep assertions.
- Constraints are faithfully copied from the spec (agent has no memory), include "do NOT commit", and actively YAGNI-guard the cap-knob/opt-out/retry escapes.
- Verification is strictly container-executable; the operator-only live checks correctly remain in the spec's operator ladder rather than leaking into the prompt.

## Summary
This is a high-quality, well-scoped prompt with a complete DoD structure, fully verified code references, and cross-prompt test coverage in its sibling. The two marker branches (`timeout`, `fetch failed`) lack a contract test and req 4's cap-ordering prose contradicts its own inline code, but neither threatens the shipped behavior. Recommended action: apply Recommendation 1's find/replace (prose alignment) and add the sibling cross-reference from Recommendation 2 before approving; no critical blockers.

Relevant files (absolute paths): `/workspace/prompts/1-spec-001-sentry-read-event-payload.md`, `/workspace/prompts/2-spec-001-sentry-read-event-payload.md`, `/workspace/specs/in-progress/001-sentry-read-event-payload.md`, `/workspace/scripts/sentry-read.sh`, `/workspace/scripts/sentry-create-tasks.sh`, `/workspace/.dark-factory.yaml`, `/workspace/Makefile.precommit`, `/workspace/CHANGELOG.md`.

### prompts/2-spec-001-sentry-read-event-payload.md

# Prompt Audit Report: Add a deterministic mock-API test for the Sentry read script

**File**: `/workspace/prompts/2-spec-001-sentry-read-event-payload.md`
**Score**: 8/10
**Status**: Good — one localized critical wording bug, otherwise exemplary

## DoD Checklist
- [x] `<summary>` present and plain-language (6 bullets, observable outcomes; minor format-string jargon — see Recommendations)
- [x] `<objective>` states end state, not steps (1 sentence, what + why)
- [x] `<context>` present; references only existing files; correctly states "no project-level CLAUDE.md" (verified — no `/workspace/CLAUDE.md`)
- [x] `<requirements>` numbered and specific (5 steps, exact file paths, command forms)
- [x] `<constraints>` present, copied from spec (frozen 7-key order, 30-frame cap with "no cap knob", no-PII, dummy token `x`, "Do NOT commit", existing tests stay green)
- [x] `<verification>` present with runnable container-executable commands (`bash -n`, `bash scripts/test-sentry-read.sh`, `make precommit`)
- [x] All paths repo-relative (`scripts/sentry-read.sh`, `scripts/sentry-create-tasks.sh`, `specs/in-progress/001-sentry-read-event-payload.md` — all verified to exist). No `/Users/`, `/home/`, `~/`, or `$HOME` paths anywhere (grep-verified).
- [x] No bare `git ` commands in `<verification>` or `<requirements>` (grep-verified). Note: `.dark-factory.log` shows `hideGit=true` is active (source=arg), so git is masked in the container — but the prompt contains zero git commands, so no violation.
- [x] No operator-only commands in `<verification>` (`docker`, `make buca`, `dark-factory`, `kubectl*`, `scripts/*.sh`, `gh ...` — grep-verified clean)
- [x] File in `prompts/` inbox, not `prompts/in-progress/` (verified — `prompts/in-progress/` is empty)
- [x] Filename not prefixed with dark-factory global number; `2-spec-001-...` matches the allowed multi-prompt ordering pattern `^[1-9]-spec-\d{3}-.*\.md$` (sibling `1-spec-001-...` exists)
- [x] Filename reflects primary change (deterministic mock-API test; matches `<objective>`/`<summary>`)
- [x] `status: draft` (valid inbox status)
- [x] Frontmatter: `spec: ["001-sentry-read-event-payload"]` canonical full-slug form, only `spec`/`status`/`created` fields — compliant

## Failure Mode Coverage
- [x] Spec failure triggers addressed across the prompt set (spec's Suggested Decomposition: prompt 1 implements, prompt 2 tests):
  - 404 no events → req 4 `out_404` → `stack_trace unavailable (no events)` ✓
  - 401/403 auth → req 4 `out_auth` → `stack_trace unavailable (auth)` ✓
  - no exception entry → req 4 `out_noexc` → `stack_trace unavailable (no exception entry)` ✓ (fixture 456 drives the extraction-empty path)
  - timeout → implemented in sibling prompt 1 (curl rc 28 → `timeout`); not fixture-tested (see Recommendations)
  - metadata-fetch failure → explicitly preserved in sibling prompt 1 req 2 ("do not touch"); unchanged existing behavior, not re-tested (acceptable per scope note)
- [x] Security concerns from spec addressed: no-PII invariant asserted (AC5 greps), dummy non-secret token `x` required by constraint, no input-interpolation surface changed (test-only)
- [x] External calls have timeout/cancellation: fixture binds 127.0.0.1 ephemeral port, harness port-poll is bounded (50 × 0.1 s), script-under-test carries `--max-time 30`; no unbounded loops
- [x] Boundary-contract tests: this prompt IS the boundary test — it drives the real script through a real local HTTP server (subprocess + HTTP + exit-code boundaries). Level-2 integration testing of the exact output contract; fixture 123's 40 frames exercise the 30-cap, `RAW-CONTEXT-SENTINEL` exercises the no-PII invariant
- [x] No `go mod vendor` in `<requirements>`/`<verification>` (grep-verified)
- [x] No cross-repo writes: no `git clone`/`git push`/`gh pr` anywhere (grep-verified)
- [x] Container-autonomous: fully executable by the container agent (bash + python3 + curl, all in the image per Dockerfile `RUN apk --no-cache add ... bash ... curl python3 ...`); no operator steps, no operator/agent split, no cluster access needed
- [x] Sibling entry points: N/A — creates a new `scripts/test-sentry-read.sh`; no existing gate/setup function is modified. The prompt correctly guards its dependency on sibling prompt 1 (`sentry-read.sh` must already contain the `events/latest` fetch, else STOP — a correct fail-loud sequencing sentinel)

## Documentation Placement
- [x] No inlined reusable patterns (>10 lines): the fixture server and harness are described, not inlined as copyable blocks; the only inlined snippets are small assertion one-liners specific to this test
- [x] Existing project docs referenced in `<context>`: the spec (behavioral contract AC1–AC5, Verification §) is cited; `scripts/sentry-create-tasks.sh` cited as the style reference for `mktemp`/`trap`/`python3 -c '...'`
- [x] Coding plugin docs: N/A — no Go code in this prompt (bash-only test); no changelog doc needed since req 5 explicitly forbids a CHANGELOG entry
- [x] Domain knowledge (output contract, fixture shapes) lives in the spec, not inlined

## Code Reference Verification
| Reference | File | Status |
|-----------|------|--------|
| `scripts/sentry-read.sh` (script under test; dependency guard) | `/workspace/scripts/sentry-read.sh` | Verified — exists; currently does NOT yet contain `events/latest` fetch (pre-prompt-1 state), so the context's "STOP if out of order" guard is correct |
| `scripts/sentry-create-tasks.sh` (style: `mktemp`+`trap`, `python3 -c '...'`+`sys.argv[1]`) | `/workspace/scripts/sentry-create-tasks.sh` | Verified — lines 29-31, 63-83 match the described pattern exactly |
| `specs/in-progress/001-sentry-read-event-payload.md` (AC1–AC5, Verification §, Failure Modes) | `/workspace/specs/in-progress/001-sentry-read-event-payload.md` | Verified — AC/DB/failure-table text matches every assertion in the prompt |
| Dockerfile `apk ... bash ... curl python3` claim (context line 32) | `/workspace/Dockerfile` | Verified — `RUN apk --no-cache add ca-certificates curl bash git python3 nodejs npm` |

## Coding Guidelines Compliance
| Guideline | File | Status |
|-----------|------|--------|
| Go patterns / error wrapping / testing | (all `go-*.md`) | N/A — no Go code in this prompt; `make precommit` keeps the Go suite green unchanged |
| Bash style parity with repo (`set -euo pipefail`, `mktemp` + `trap 'rm -f ...' EXIT`, `python3 -c '...' "${file}"`) | `/workspace/scripts/sentry-create-tasks.sh` | Compliant — req 1 and context 28 explicitly mirror the repo's established style |
| Container-executable dependencies (busybox provides `paste`, `tr`, `grep`, `sed`, `printf`, `mktemp`; python3/curl in image) | `Dockerfile` | Compliant — all assertion-tool commands (`grep`, `paste`, `tr`, `printf`) are busybox coreutils, present in the alpine image |

## YAGNI Pass (scope-creep detector)
- [x] No opt-out flag or escape hatch negating the spec Goal — the 30-frame cap is explicitly "fixed at 30 (no cap knob)" (constraint line 74)
- [x] Every fixture (123/456/789/999) maps to a spec failure mode or AC — no invented variations
- [x] No tunable thresholds, no future-proofing knobs, no unrequested configurability. The `RAW-CONTEXT-SENTINEL` and `bar{n}.go` values are test fixtures, not knobs
- [x] No test cases exercising a non-existent opt-out path

## Critical Issues

